cellID,City,County,Province,pig,dairy_yield,beef_cattle_yield,othercattle,poultry,sheep_goat_yield,horse,mule_donkey,rabbit,egg,milk_yield,management_fishery
2170,宜昌市,枝江市,Hubei,89.48756517,0,1.373445379,0,605.2702604,1.009160156,0,0,0,0.917097897,0,9.022497614
2171,阜阳,界首市,Anhui,25.52332486,0.000489673,0.593917836,0,600.4560779,15.23256647,0,0.011600928,0,1.267163873,0.001131183,0.5522
2172,牡丹江市,宁安市,Heilongjiang,63.71067554,0.016104154,5.018373846,0,541.2877245,13.28292486,0.152918231,0.040938197,0.016154342,0.796041131,0.07787446,0.724080254
2173,怀化市,通道侗族自治县,Hunan,26.10389852,0.006962219,0.366885504,0,583.9174817,3.074459392,0,0,0.209215666,0,0.009092944,0
2174,广州,番禺区,Guangdong,0.344299796,0.08510581,0.016612821,0,507.0363704,0.004099943,0,0,0.052976474,0.197400305,0.215956351,15.0017
2175,赣州市,章贡区,Jiangxi,9.750950767,0,0.91988477,0,546.2352164,0.087332703,0,0,4.087833142,0.06746414,0,1.555
2176,三明市,尤溪县,Fujian,27.81424121,0.025692142,0.26628409,0,589.4380099,2.364645715,0,0,43.10953444,0.546146841,0.100299632,0.922911833
2177,主城片区,巴南区,Chongqing,37.71879966,0.034131328,0.089289103,0,531.4431858,7.284936073,0.002561315,0.001280657,60.70971541,0.902042777,0.110460994,2.206818284
2178,德阳市,什邡市,Sichuan,32.81998429,0.149543586,0.284305645,0,627.7312145,2.331817432,0,0,174.3907823,1.440143262,0.103058316,0.5438
2179,遂宁市,安居区,Sichuan,92.5499557,0,0.305190298,0,729.6066222,2.997154999,0.006002385,0.001478733,122.8203758,1.976118579,0,1.442796893
2180,宣城市,郎溪县,Anhui,6.161859168,0,0.018727139,0,527.2426804,0.453261443,0,0,0,0.789189135,0,2.58
2181,南阳,唐河县,Henan,109.4567101,0.390787426,10.70446321,0,1156.725399,36.89048054,0.017687556,0.040210929,5.284036059,4.647833567,2.503314904,1.7115
2182,揭阳市,普宁市,Guangdong,29.92998226,0.102061159,0.547941496,0,541.8135384,0.286010264,0,0,0.041646246,0.33958741,0.036738528,0.8816
2183,吉安市2016,遂川县,Jiangxi,25.31903648,0,1.066351716,0,580.1121409,0.167049895,0,0,0.321984184,0.336948381,0,0.706578179
2184,信阳,光山县,Henan,11.81979526,0,0.290962228,0,716.5652066,3.404168391,0,0,0,1.911934188,0.763556894,2.7475
2185,清远市,连州市,Guangdong,70.53775819,0.302732092,0.238484055,0,545.9674295,5.471423764,0,0,0.38267592,0.102296947,0.390732846,0.7368
2186,佛山市,南海区,Guangdong,8.919894713,0.001103104,0.004903785,0,512.968206,0,0,0,0,0.021198458,0.004224369,19.4855
2187,邵阳市,隆回县,Hunan,95.90932372,0,3.805261907,0,701.8268592,6.464607766,0.094801593,0.018654607,4.750742106,0.278539214,0,1.042367953
2188,广安市,广安区,Sichuan,84.59995951,0.076752913,0.442237991,0,819.7516318,1.290898771,0,0,66.61642035,1.447651552,0.045996506,0.776557953
2189,贵港市,港南区,Guangxi,43.52221761,0,1.177884968,0,591.5758873,0.293015231,0,0,3.872682483,0.141764224,0,2.3088
2190,保定,涿州市,Hebei,35.69,0.336166662,0.700020559,0,616.8035666,8.780071493,0.0146,0.034235389,0.124783785,1.469921849,1.1,0.165573378
2191,资阳市,乐至县,Sichuan,76.99996315,0.134038068,0.174377032,0,850.0567231,36.45479487,0.030011925,0.007393666,124.0466105,2.813466136,0.157057026,1.9415
2192,驻马店,驿城区,Henan,60.66392631,0.16255919,4.525615512,0,749.5229119,8.495822418,0.037482915,0.092721864,9.815235384,1.453006711,1.192941771,0.2435
2193,天津,蓟县,Tianjin,49.2423498,0.380607641,10.61962225,0,550.5535506,11.24142195,0.01,0.07,0.69,0.957768642,1.866935566,0
2194,南充市,西充县,Sichuan,71.82996562,0.185537111,0.550950914,0,763.0791644,9.902649427,0,0,94.96524316,1.758566004,0.581574127,1.2411
2195,汕尾市,海丰县,Guangdong,10.39169384,0.01994824,0.518900473,0,552.7880639,0.032699544,0,0,0,0.457866701,0,8.7207
2196,哈尔滨市,巴彦县,Heilongjiang,119.5373487,0.043479731,4.363468803,0,717.4606625,4.198641354,0.010455138,0.013591456,0.702847021,2.034290606,0.142028412,2.040017646
2197,潍坊,潍城区,Shandong,9.028528704,0.045666809,0.21,0,522.5932646,1.019924872,0,0,0,0.505215879,0.402810805,0.023909677
2198,铁岭市,铁岭县,Liaoning,59.40713646,0.330570944,2.167952073,0,699.8175796,4.321623148,0.049972377,0.132407806,0.162581068,1.703208957,1.348199232,0
2199,渝东北片区,巫山县,Chongqing,44.41090158,0.035546332,0.484712271,0,553.4755725,7.586952419,0.01390428,0.00695214,63.22659768,0.939439353,0.115040448,0.176819765
2200,漯河,郾城区,Henan,77.25302521,0.011351444,0.160393215,0,1146.290732,1.601718429,0,0,0.288004246,5.096871527,0.072715338,0.136063448
2201,许昌,长葛市,Henan,103.1292785,0.060230434,1.069706633,0,1140.378795,10.98483657,0.005968527,0.004028678,15.80636084,4.455384308,0.385825473,0
2202,南充市,顺庆区,Sichuan,24.20998841,0.709934309,0.605776224,0,769.7793284,10.63307587,0,0,189.3337675,1.998203892,1.437685597,1.0863
2203,阿克苏地区,库车县,Xinjiang,7.606373466,1.602011678,10.3190949,0,560.3353503,87.61820282,0.428932484,0.310364838,0,2.08687509,5.267542578,0
2204,渝西片区,璧山区,Chongqing,24.0387345,0.035853243,0.051022344,0,558.2543372,7.652458941,0.001463608,0.000731804,63.77250258,0.947550568,0.116033719,1.80586153
2205,南平市,邵武市,Fujian,19.36011633,0.095395418,0.084902184,0,512.1002125,0.617194725,0,0,0.368541651,0.428877891,0.471554794,1.564273521
2206,德州,宁津县,Shandong,27.36041521,2.088111612,6.9461,0,677.5572887,15.49961216,0,0,0.1304,2.218160171,0.608802011,0.0949
2207,鹰潭市,余江县,Jiangxi,88.24100813,0.003462279,0.86979417,0,680.0418845,0.31874594,0,0,17.01715683,0.826696338,0.010346469,1.723450297
2208,毫州,蒙城县,Anhui,68.91068317,0.01297634,1.222614645,0,600.0107,13.15054581,0,0,0,1.521447457,0.029976351,1.3506
2209,芜湖,芜湖县,Anhui,8.248268032,0,0.027020586,0,552.732684,0.626216467,0,0,0,0.810545312,0,2.91
2210,桂林市,阳朔县,Guangxi,21.5011596,0.132268708,1.125645095,0,653.8531335,3.720890111,0.026835869,0,6.102940096,0.192652058,0.005149991,0.6896
2211,马鞍山,当涂县,Anhui,8.919039983,0,0.004280489,0,531.1324784,1.500295376,0,0,0,0.444113654,0,5.7173
2212,娄底市,新化县,Hunan,138.2580269,0,7.770956579,0,946.2484255,8.758802639,0,0,1.286411953,0.826422291,0,3.308835902
2213,驻马店,西平县,Henan,125.0615508,0.013711647,0.601305558,0,1130.117466,10.98760386,0.031680199,0.034593839,510.884716,5.045151375,0.180804096,0.7112
2214,襄阳市,谷城县,Hubei,58.95517114,0,2.595918924,0,1890.712229,9.562746344,0,0,0,5.335936069,0,1.347869037
2215,郑州,荥阳市,Henan,33.02025925,0.402539678,1.076097553,0,762.6378031,4.732657058,3.60E-05,0.001783003,0.342283514,2.055931913,2.578597744,1.8
2216,海口市,美兰区,Hainan,23.88491114,0,0.311158319,0,592.9698666,0.654631583,0,0,0.128528913,0.06163951,0,1.516539837
2217,郑州,登封市,Henan,17.06013394,0.092056921,0.583305216,0,765.8472283,9.016728818,0.003356217,0.016047025,8.351453996,2.064493733,0.589700298,0.073
2218,常州市,武进区,Jiangsu,13.24078774,0.017977369,0,0,524.8707091,0.127187218,0,0,0,0.206606533,0.208476377,3.504214299
2219,玉溪市,通海县,Yunnan,16.81475588,0.021615891,1.219206706,0,927.4491671,2.391778258,0.063991169,0.167174352,0.125129284,3.035145372,0.613686479,0.348496732
2220,桂林市,平乐县,Guangxi,27.21817327,0,1.257736101,0,575.0142621,1.741185757,0,0,0,0.38442039,0,0.8303
2221,德阳市,罗江区,Sichuan,41.31378023,0.088496204,0.316570103,0,609.0194021,0.225659751,0,0,156.0145144,0.758163006,0.060987369,1.245
2222,阿克苏地区,温宿县,Xinjiang,2.802348119,1.167469746,1.824478756,0,594.2064467,88.58436608,0.617060767,0.132286652,0,0.524993101,3.515908377,0.229244444
2223,兴安盟,突泉县,Inner Mongolia,7.392141495,1.444338551,0.953160311,0,725.4787352,70.54436213,0.46661868,1.755329618,2.17,1.043731732,4.189423343,0
2224,滁州,天长市,Anhui,26.33047818,0,0.047620439,0,602.6944586,3.132632968,0,0,0,2.399047392,0,7.185
2225,南宁市,马山县,Guangxi,39.78983047,0,1.662626463,0,630.7447497,5.073136074,0,0,4.376745917,0.066126623,0,0.9554
2226,宜宾市,江安县,Sichuan,48.8999766,0.177709077,0.300222385,0,634.4100125,5.071005608,0.071278323,0.017559958,123.3431958,0.275201232,0.025717266,1.215435238
2227,常州市,溧阳市,Jiangsu,15.09526672,0.007829454,0,0,588.9319228,0.860384124,0,0,9.222309969,0.821851272,0.090795056,4.711514108
2228,德阳市,绵竹市,Sichuan,48.79997664,0.296837269,0.400321269,0,788.0535121,0.300879669,0,0,103.9177949,1.023645421,0.204566106,0.74
2229,上海,金山区,Shanghai,24.28132832,0.744137931,0.114306902,0,575.9976498,0,0,0,0.5529,0.87263192,3.627068601,0.761601647
2230,海南省,屯昌县,Hainan,26.48200111,0,1.042179533,0,519.2577074,2.728431635,0,0,0.359852182,0.184009094,0,1.142325678
2231,南阳,方城县,Henan,89.55730819,0.105927727,3.758589611,0,929.664411,25.67033439,0.001003888,0.002137796,5.658790389,3.008597642,0.678554223,0.62
2232,宿迁市,湖滨新区,Jiangsu,2.757696721,0,0,0,625.1854211,0,0,0,3.080867837,0.032688105,0,0
2233,南宁市,兴宁区,Guangxi,14.58260541,0.241762343,0.104276224,0,639.2332116,0.357823077,0,0,0.172119221,0.202945755,0.105496792,0.6365
2234,绍兴市,诸暨市,Zhejiang,15.72110655,0,0.089983491,0,605.1017762,3.407296262,0,0,0.559903126,0.572559539,0,2.460192248
2235,通辽,科尔沁区,Inner Mongolia,109.1932641,1.768527673,9.962707098,0,620.2409433,59.98968224,3.865568491,5.988333636,0,1.083348706,4.910103447,0
2236,渝东南片区,彭水苗族土家族自治县,Chongqing,48.3392828,0.038038756,5.500694649,0,592.2839556,8.118931373,0.157790928,0.078895464,67.65989546,1.005310593,0.123106809,0
2237,福州市,闽侯县,Fujian,29.95441429,0.02319812,0.335950109,0,761.8769081,6.148032695,0,0,32.63313475,1.756935134,0.067670382,2.029354438
2238,朝阳市,龙城区,Liaoning,7.818393085,0.154881215,0.719278563,0,1077.358794,6.299821486,0.012589602,0.463261371,0.086441281,6.05341973,0.661371679,0.008462844
2239,营口市,老边区,Liaoning,6.189840322,0.008412204,0.172292502,0,632.4064265,4.571564383,0.010173522,0.034122333,0.187094241,0.72501818,0.034308298,8.429653494
2240,商丘市,宁陵县,Henan,0,0.233975784,0,0,816.9143485,15.81496034,0,0,0.560364345,1.946335175,1.498807349,0.3176
2241,漳州市,诏安县,Fujian,14.52049469,0,0.119028356,0,592.0211952,0.261383223,0,0,0.137847826,0.127223435,0,38.56446564
2242,漯河,召陵区,Henan,66.76709158,0.149143377,0.526579323,0,879.7749983,2.111181943,0,0,0.581141871,1.395798098,0.955386007,0.291015172
2243,德州,庆云县,Shandong,3.427501709,0.974218868,3.4114,0,739.0044934,2.85620224,0,0,9.9496,2.71520643,0.018900062,0.3786
2244,佳木斯市,佳木斯郊区,Heilongjiang,73.1735911,0.976399593,2.442571341,0,828.598067,5.477056612,0.056966462,0.008088842,0.24485763,2.913603398,0.321074444,0.886272892
2245,襄阳市,南漳县,Hubei,97.62305183,0,4.77415539,0,1050.384752,22.45875052,0,0,0,2.570680543,0,0.924677306
2246,荆州市,江陵县,Hubei,28.6492356,0,0.437932877,0,782.2050703,0.683389139,0.00E+00,0,0,2.044676748,0,3.253694211
2247,晋中市,太谷县,Shanxi,43.27278509,0.202281627,0.33351056,0,854.1931073,10.30071159,0.001532487,0.040535508,0,2.770712011,0.920850034,0.0446
2248,唐山,迁安市,Hebei,72,2.190281757,7.700226145,0,813.3353894,5.960048531,0.04591709,0.295404246,2.371098288,3.219828813,8.598778163,0
2249,遵义市,播州区,Guizhou,65.00017585,0.000312622,4.106504699,0,984.172185,10.23596396,0.050449333,0.017992614,43.59952953,1.249270473,0.000643548,1.657631401
2250,直辖县,石河子市,Xinjiang,86.00539822,8.137346238,4.100172687,0,848.9996007,33.11728272,0.134729951,0.010463734,3.893001965,1.676125771,28.88167384,0
2251,天津,津南区,Tianjin,9.197724967,0.01853637,0.05115425,0,534.8222431,0.275656878,0.01,0.07,0.69,0.029887281,0.077000338,0
2252,厦门市,厦门市,Fujian,41.52397256,0.323250027,0.682518697,0,751.8288347,0.445213182,0,0,0.590050686,0.450523231,0.029435591,0
2253,渝西片区,潼南区,Chongqing,62.87758069,0.038637812,0.467704823,0,601.6115758,8.246792861,0.013416411,0.006708205,68.72544146,1.021142788,0.125045564,2.761912076
2254,辽源市,东丰县,Jilin,24.25006018,0.031611838,7.94129973,0,633.6257057,2.000891996,0.023195991,0.012253982,0.700614835,1.742834779,0.1210174,0.202661827
2255,孝感市,孝昌县,Hubei,40.29102038,0,1.93814344,0,712.1612495,3.600006973,0,0,0,1.70236273,0,2.427272165
2256,镇江市,丹徒区,Jiangsu,10.6944824,0.208862399,0.050092249,0,615.0280943,0.456377666,0,0,0,0.560272644,0.60738514,0.140388612
2257,广州,从化区,Guangdong,19.98978815,0.430039958,0.099376696,0,638.464215,0.255596439,0,0,4.776354844,0.522700807,1.562454712,0.7664
2258,怀化市,辰溪县,Hunan,77.12351812,0.020477115,0.608696405,0,667.3876419,0,0,0,11.22790742,0,0.005889748,0.988457669
2259,大连市,旅顺口区,Liaoning,8.265768377,0.084304159,0.046934359,0,672.5144175,1.24609163,0.013253047,0.040876667,0.037049824,4.230098421,0.255883868,18.1176843
2260,通化市,通化县,Jilin,8.315021383,0,3.751100178,0,551.7343894,2.971024258,0.001777471,0,0,0.020558224,0,0.538432902
2261,新乡,原阳县,Henan,43.02593032,0.707838887,0.81928161,0,1135.395743,13.11730016,0,0,3.320833304,3.772634465,1.066430488,0.489
2262,来宾市,兴宾区,Guangxi,60.2408757,0.210357071,4.99446615,0,656.7340161,7.20912948,0,0,0,0.137419243,0.392023582,3.5236
2263,玉溪市,易门县,Yunnan,19.34371586,0.037845705,1.153682232,0,648.1437916,5.6458418,0.063991169,0.167174352,0.125129284,0.128537746,0,0.07869281
2264,驻马店,汝南县,Henan,92.27898699,0.061016828,4.193315073,0,825.6765499,17.29459379,0,0,8.050867574,1.87619365,0.172695306,3.5609
2265,河源市,龙川县,Guangdong,24.66848538,0.015047411,0.31254121,0,681.6551969,1.386080687,0,0,5.328882119,0.222903555,0,1.3182
2266,枣庄,枣庄市中区,Shandong,13.22048294,0.030069959,0.376519978,0,664.8523465,1.696023206,0,0,31.34935,1.398570382,0.234724997,0
2267,南昌市,南昌新建区,Jiangxi,95.20222045,0.119680637,0.597062709,0,887.9805424,0.498938732,0,0,0,1.010174971,0.357646487,0
2268,青岛,胶州市,Shandong,37.59671535,0.259609497,1.534527151,0,833.5722987,6.178182332,0,0,49.3024,3.951477795,1.334452794,11.01322423
2269,肇庆市,鼎湖区,Guangdong,59.11646496,0.501212072,0.107082643,0,599.4262309,0.517992783,0,0,0,0.064495309,1.434903302,4.0355
2270,黄石市,阳新县,Hubei,41.71102778,0,0.63185722,0,965.8753579,3.25475346,0,0,3.499169711,1.477984693,0,13.97578879
2271,无锡市,江阴市,Jiangsu,29.11435911,0.270145617,0,0,612.9869366,0.097260814,0,0,0.236989834,0.648227997,1.214985945,2.585
2272,海口市,琼山区,Hainan,30.82153055,0,0.315147528,0.00E+00,740.5765092,2.483419814,0,0,0.238681768,0.816571934,0,1.842258929
2273,南充市,蓬安县,Sichuan,51.69997526,0.05321449,1.133202458,0,880.0173884,11.32611862,0.15698407,0.038674221,43.44065855,2.813165578,0.051140266,1.1672
2274,渝东南片区,黔江区,Chongqing,65.58612089,0.04076055,3.213800286,0,634.6637569,8.699866741,0.092189908,0.046094954,72.50117623,1.077243764,0.131915493,0.214958396
2275,淄博,桓台县,Shandong,5.898813854,0.123307257,0.264309384,0,769.189049,0.713119836,0,0,14.08754,1.423936568,0.710572916,0.177157729
2276,莆田市,仙游县,Fujian,25.63570301,0.018745169,0.046332656,0,669.6412804,0.956041451,0,0,0.906127743,0.90358431,0.047058215,1.404219421
2277,荆州市,石首市,Hubei,53.57825359,0.001123245,0.626692919,0,906.4926016,1.357172758,0,0,0,2.269826282,0.003195008,12.34477951
2278,蚌埠市,淮上区,Anhui,7.098110134,0.002815621,0.276359065,0,589.4202924,1.112399005,0,0,0,0.372778846,0.006504303,0.6624
2279,宜宾市,南溪区,Sichuan,40.09998081,0.006058264,0.244308931,0,676.6703154,4.557400707,0,0,36.43345342,0.327028566,0.00270429,0.653826024
2280,渝东南片区,石柱土家族自治县,Chongqing,31.16641006,0.040947486,5.172693864,0,637.5744492,8.739766034,0.148382017,0.074191009,72.83368082,1.082184215,0.132520483,0.781077049
2281,廊坊,大城县,Hebei,12.4,0.512914082,2.660078123,0,798.076301,12.42010113,0.004584305,0.023594231,0.019997689,2.549864433,1.062145552,0.06
2282,芜湖,繁昌县,Anhui,5.228370993,0,0.035849095,0,636.3064361,0.161027092,0,0,0,1.016686804,0,1.1739
2283,驻马店,平舆县,Henan,88.18694623,0.001675868,2.452693722,0,1007.127863,15.81934122,0.007999861,0.020397867,8.487272898,2.037759961,0.000876626,0.7007
2284,直辖县,五家渠市,Xinjiang,49.28574152,2.059906009,8.03359194,0,926.9019025,63.27787306,0.321854883,0.049702735,0.589093172,2.362799137,3.245146842,0
2285,常德市,澧县,Hunan,61.20708241,0,1.378478825,0,955.9943931,14.11024964,0,0,0,5.088706702,0,5.319960692
2286,淮安市,淮安区,Jiangsu,40.87540714,0.043571874,0.19171558,0,765.1351036,1.286277832,0,0,0,1.440416474,0.164983891,4.0408
2287,宜宾市,长宁县,Sichuan,46.5999777,0.021540494,0.358911727,0,814.3179669,0.55128248,0.071278323,0.017559958,58.93509955,0.382585173,0.009968755,1.738684616
2288,贺州市,钟山县,Guangxi,29.09106182,0.318801501,1.440907825,0,651.0148392,1.235415567,0,0,3.995624784,0.153915444,1.375671926,1.3426
2289,河池市,南丹区,Guangxi,13.55593752,0,1.120706086,0,582.1756613,1.393802179,0.287752675,0,0.516357664,0.02216677,0,0
2290,玉溪市,红塔区,Yunnan,30.47012958,0.00637633,0.622887688,0,689.9646932,1.42636326,0.063991169,0.167174352,0.125129284,1.091727093,0,0.134901961
2291,焦作,修武县,Henan,14.85076641,0.146480869,0.971131471,0,707.6084107,2.028845901,0,0.000690429,0,1.343001642,0.938330455,0.008
2292,宜昌市,宜昌市区,Hubei,99.76777108,0.182597504,0.226147222,0,658.3698979,5.97278054,0,0,0,0.688487416,0.519388456,0
2293,乐山市,夹江县,Sichuan,24.61528822,0.023592742,0.171081417,0,677.258693,0.299901432,0.03183083,0.007841767,46.97570324,1.006516544,0.012575916,0.344231669
2294,平顶山,宝丰县,Henan,43.4298701,2.147216313,1.704414586,0,708.0861606,6.395776143,0.24638522,0.282133226,13.43584738,2.047879459,11.71386321,0.206973485
2295,唐山,玉田县,Hebei,108.39,3.56267349,9.0402655,0,1044.132283,6.880056022,0.074687925,0.480499311,1.355397337,5.919685271,8.035528596,0.517437397
2296,本溪市,本溪满族自治县,Liaoning,19.02268492,0.002305812,0.816925852,0,675.5851332,10.5985794,0.021386351,0.060100362,0.216075144,1.384490092,0.007062228,0
2297,盐城市,盐都区,Jiangsu,44.77653909,0,0.017973336,0,800.906475,1.047424151,0,6.78E-05,0.236989834,3.421404183,0,11.81341213
2298,南充市,嘉陵区,Sichuan,56.39997301,0.055049473,0.605863701,0,916.0429033,20.6356194,0.203540823,0.050143832,189.0606968,1.160098104,0.07163541,0.7521
2299,绵阳市,梓潼县,Sichuan,45.59997818,0.340280189,1.252456936,0,967.4554165,18.4649158,0,0,30.22614734,2.290047544,0,1.2
2300,永州市,东安县,Hunan,52.68481135,0.697170638,1.741041,0,1143.690696,5.387173138,0,0,2.743072154,1.39078775,0.157597499,2.032530133
2301,济宁,金乡县,Shandong,29.23772089,0.138915871,1.382178906,0,882.3631064,35.90411064,0,0,66.05958529,5.174345989,0.571269688,0.4823
2302,赣州市,南康区,Jiangxi,82.1003787,0,1.56092947,0,876.9507529,0,0,0,0.587767492,0.599135177,0,1.2778
2303,马鞍山,含山区,Anhui,6.841672979,0.010405556,0.02381022,0,636.2715472,0.968011379,0,0,0,0.689759282,0.02403764,0
2304,宜春市2016,高安市,Jiangxi,144.1781782,0,11.53355837,0,781.7715563,0.813508424,0,0,0.17312992,0.376977804,0,5.20968
2305,郑州,新密市,Henan,10.64008354,0.051861643,0.231310689,0,896.2376521,5.605070567,0.002157568,0.055273086,5.309191557,2.416026133,0.33221648,0.06
2306,荆州市,松滋市,Hubei,105.216298,0,0.442005112,0,856.7584366,5.849063548,0,0,0,1.364360607,0,3.609953703
2307,唐山,丰润区,Hebei,70.01,1.10207215,3.530103674,0,984.1263478,8.560069702,0.023103852,0.148636947,2.444753126,4.609754915,7.009211438,0.519687125
2308,北京,密云区,Beijing,19.134,1.494952216,1.3601,0,721.4459413,4.259,0.03333,0.0487,2.630082,1.60797,6.6599,0.347
2309,赣州市,信丰县,Jiangxi,82.41335841,0,3.178417479,0,683.4437063,0.098878798,0,0,1.303235863,0.250123671,0,3.215
2310,宿迁市,泗阳县,Jiangsu,54.79841254,0.23709306,0.545191182,0,867.7568859,6.808256984,0.01450709,0.128448194,27.4908207,1.813710205,0.689481699,8.3809
2311,渝东北片区,忠县,Chongqing,59.86496078,0.043417848,1.889041559,0,676.0393257,9.267036256,0.05418836,0.02709418,77.22773793,1.147472406,0.140515446,1.376050239
2312,驻马店,遂平县,Henan,87.14659688,0.077089925,3.773983565,0,1116.610355,13.70229675,0.00076994,0.002641111,6.646399045,5.076140962,0.194026537,0.4223
2313,哈尔滨市,松北区,Heilongjiang,4.746900484,0.968024856,0.548623914,0,731.4927468,1.454354558,0.005302606,0.001210575,0,1.48367866,3.162094879,0
2314,贵阳市,开阳县,Guizhou,37.63397059,0.168490396,0.740738457,0,825.6543174,1.123256104,0.105758923,0,0,0.66840371,0.124362092,0.029092301
2315,淮南,潘集区,Anhui,8.587923774,0,0.592312653,0,708.1687084,1.73718412,0.000149007,0,0,2.465593613,0,1.7443
2316,湖北直辖,仙桃市,Hubei,91.70002826,0,0.70690131,0,918.9559094,0.239456025,0,0,0,1.650536343,0,29.0194
2317,济南,历城区,Shandong,13.29330367,0.148602539,0.500998165,0,732.1890622,5.568006452,0,0,4.42745,3.836862189,1.222215629,0.0488
2318,南充市,高坪区,Sichuan,52.79997473,0.097457955,0.348992066,0,943.5710165,7.791915754,0.034793303,0.008571595,57.61827455,1.041773884,0.149809748,1.0353
2319,内江市,东兴区,Sichuan,61.17997072,0.193328995,0.653160666,0,941.8952375,2.059399558,0.085808038,0.021139464,100.343548,0.800974732,0.267824848,2.803
2320,淮安市,洪泽区,Jiangsu,20.95657334,0,0,0,799.7635782,3.93361709,0,0,5.806250924,1.448533159,0,5.4405
2321,抚州市,临川区,Jiangxi,45.12942245,0.06317767,0.636157811,0,1018.222002,0.336802068,0,0,0,0.686108815,0.188796386,2.55023091
2322,北京,平谷区,Beijing,41.3172,0.045702228,0.512,0,1171.005925,4.0315,0,0.0154,4.771807,7.265,0.2036,0.8373
2323,驻马店,上蔡县,Henan,89.34288994,0.118224866,2.436869891,0,881.884047,10.48815934,0,0,1.891540105,3.760952261,0.680261713,0.8606
2324,池州,东至县,Anhui,25.28371561,0,0.234891829,0,687.9342449,0.274521371,0,0,6.723237732,1.144009489,0,5.3772
2325,柳州市,柳江区,Guangxi,41.58281349,0.020349032,3.750934655,0,666.9580636,5.052532897,0.244153785,0,26.06376782,0.063554559,0.048222646,1.0809
2326,锦州市,凌海市,Liaoning,82.73114145,0.36059043,1.930227219,0,856.5689501,7.924847713,0.187473758,0.676565796,0.201899984,2.009704601,1.470630587,15.5620379
2327,邯郸,大名县,Hebei,55.04,1.494285266,2.770081353,0,1007.869494,20.04016318,0,0.189661319,8.716434301,7.299611905,0.33,0.035
2328,阜新市,彰武县,Liaoning,74.23119829,3.139391948,12.21225348,0,1115.183281,29.77764676,0.417062588,3.262565062,0.224724154,4.245025488,12.80368372,0.214659686
2329,内江市,资中县,Sichuan,76.79996324,0.008798948,0.399192396,0,957.9428799,16.84111222,0.010945329,0.002696465,340.9247766,1.712654856,0.029974583,3.0356
2330,邵阳市,洞口县,Hunan,191.6836273,0,4.25925194,0,838.1898324,10.0077101,0.021176827,0,0.849068802,0.103089514,0,1.611265171
2331,赣州市,会昌县,Jiangxi,41.59729533,0,1.66614129,0,618.4643772,1.505414351,0,0,6.472857805,0.028519609,0,1.6116
2332,石家庄,元氏县,Hebei,24.72,1.174850499,4.380128638,0,1042.06114,8.8300719,0,0.151783752,0.019992019,4.379767143,2.77,0.0185
2333,梅州市,大埔县,Guangdong,19.51688843,0.009018288,0.152717863,0,680.2744093,0.745189617,0,0,5.893556215,0.210889762,0.022015449,0.6907
2334,邢台,隆尧县,Hebei,22.6,0.117831613,1.060031132,0,909.7747021,4.080033222,0.001145353,0.006329046,1.470755656,7.069624133,0.47,0
2335,渝东北片区,丰都县,Chongqing,41.40180382,0.044795234,9.037636449,0,697.4859653,9.561023277,0.259250356,0.129625178,79.67770704,1.183874766,0.144973151,1.305364533
2336,惠州市,惠阳区,Guangdong,3.311850001,0.082182079,0.127072776,0,685.5506364,0.45890314,0,0,0,0.047836956,0,0.4926
2337,长沙市,浏阳市,Hunan,119.9609157,0,1.527057382,0,992.4264689,40.79747658,0.002752987,0.005426795,6.146211462,0.908066072,0,1.90282744
2338,天津,宝坻区,Tianjin,58.38452336,0.456064658,4.337880378,0,687.6165874,7.516692427,0.01,0.07,0.69,0.950494688,1.223660118,0
2339,怀化市,新晃侗族自治县,Hunan,36.10439206,0,0.925552067,0,742.6950914,4.463981833,0,0,0,0.295557702,0,0
2340,济宁,任城区,Shandong,23.77117818,0.208373806,0,0,778.535225,4.041562192,0,0,14.61910349,1.9546825,0.937525102,4.1579
2341,渝东南片区,秀山土家族苗族自治县,Chongqing,39.66420543,0.024277559,2.346420432,0,670.2747734,7.46,0.067308564,0.033654282,43.1827246,0.641621601,0.078570731,0.683383073
2342,温州市,鹿城区,Zhejiang,0.557142451,0.000578432,0.019920009,0,657.462196,0.077339444,0,0,0.000724786,0.071401683,0.000799542,0.097073551
2343,遂宁市,射洪县,Sichuan,91.2999563,0,1.432393709,0,969.5401677,7.48707303,0.006002385,0.001478733,161.5883542,2.256721218,0.039326147,0
2344,沧州,献县,Hebei,35.02,1.185247406,2.920085759,0,939.2522244,18.24014852,0.064471603,0.10134268,1.789506938,4.819743751,0.33,0.2139
2345,孝感市,孝南区,Hubei,23.64430207,0,0.804197383,0,873.5580142,0.411684836,0,6.98E-05,0,1.844376627,0,7.903778246
2346,威海,荣成市,Shandong,31.65720869,0.285792821,0.786,0,900.059034,1.4007,0,0,1.707257143,2.793854518,1.620952115,140.8948178
2347,南宁市,青秀区,Guangxi,28.59828448,0,0.921106647,0,939.8420457,0.198790599,0,0,17.00292023,0.208692474,0,0.763
2348,南宁市,隆安县,Guangxi,44.20975623,0,1.500419003,0,1104.867947,7.554042744,0.174395561,0,3.110440216,0.092892161,0,1.5173
2349,泰州市,姜堰区,Jiangsu,49.40793219,0.200430619,0.047928895,0,904.7038462,1.758176254,0,0,12.64662759,2.005559129,0.507460256,4.0405
